path,label,scene,label_name,split
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161102_180659_0e26__-122.44410489116748_37.67485635123243.png,0,20161102_180659_0e26,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161102_180659_0e26__-122.47487730972766_37.67702537020034.png,0,20161102_180659_0e26,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161102_202000_0c75__-122.31629559190144_37.85964716183822.png,0,20161102_202000_0c75,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161102_202000_0c75__-122.31632536094651_37.82687613752323.png,0,20161102_202000_0c75,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161102_202001_0c75__-122.30358386738077_37.764341074750725.png,0,20161102_202001_0c75,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161102_202001_0c75__-122.33669212065975_37.756528435140176.png,0,20161102_202001_0c75,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161102_202001_0c75__-122.34063654545157_37.74954736876207.png,0,20161102_202001_0c75,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161102_202002_0c75__-122.17804250675646_37.75471754640761.png,0,20161102_202002_0c75,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161102_202002_0c75__-122.19754236678747_37.756014618396776.png,0,20161102_202002_0c75,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161102_202002_0c75__-122.24474003959962_37.763140421557594.png,0,20161102_202002_0c75,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161103_195401_0c24__-122.29274443920113_37.808107007960345.png,0,20161103_195401_0c24,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161103_195402_1_0c24__-122.16009503744176_37.863043839863366.png,0,20161103_195402_1_0c24,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161103_195402_1_0c24__-122.16304622327651_37.8674721477702.png,0,20161103_195402_1_0c24,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161103_195402_1_0c24__-122.16986062035656_37.87114356483747.png,0,20161103_195402_1_0c24,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161103_195402_1_0c24__-122.1835914225617_37.86942799517098.png,0,20161103_195402_1_0c24,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161103_195402_1_0c24__-122.26677024439944_37.77758328921335.png,0,20161103_195402_1_0c24,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161103_195522_0c27__-122.37504308803496_37.80067692996824.png,0,20161103_195522_0c27,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161103_195522_0c27__-122.47202178027077_37.748667907390434.png,0,20161103_195522_0c27,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161103_195522_0c27__-122.48578751166343_37.73764252937086.png,0,20161103_195522_0c27,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161103_195523_0c27__-122.32811063986814_37.73760632632476.png,0,20161103_195523_0c27,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161103_195523_0c27__-122.3397839767114_37.73818603740347.png,0,20161103_195523_0c27,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161103_195523_0c27__-122.34237677971868_37.74915150050964.png,0,20161103_195523_0c27,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161103_195523_0c27__-122.34831764039477_37.76678713050675.png,0,20161103_195523_0c27,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161103_195523_0c27__-122.35134984883098_37.74720030845059.png,0,20161103_195523_0c27,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161103_195523_0c27__-122.42184010431414_37.66815158195506.png,0,20161103_195523_0c27,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161103_195523_0c27__-122.44277631325973_37.69329124464883.png,0,20161103_195523_0c27,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161103_195523_0c27__-122.44450877236157_37.68456556040708.png,0,20161103_195523_0c27,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161103_195524_0c27__-122.36112467700976_37.620058819694485.png,0,20161103_195524_0c27,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180802_0e14__-122.2399947320085_37.83073454685968.png,0,20161116_180802_0e14,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180802_0e14__-122.2722366298265_37.80376400338651.png,0,20161116_180802_0e14,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180802_0e14__-122.36491377623285_37.793700719839684.png,0,20161116_180802_0e14,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180802_0e14__-122.3750085568293_37.80073082520651.png,0,20161116_180802_0e14,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180802_0e14__-122.39006088934374_37.82263034009153.png,0,20161116_180802_0e14,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180802_0e14__-122.40463032028349_37.808130765209086.png,0,20161116_180802_0e14,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180802_0e14__-122.42051573804225_37.85993581444233.png,0,20161116_180802_0e14,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180802_0e14__-122.49999218351591_37.88828552016498.png,0,20161116_180802_0e14,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180803_0e14__-122.27426892857136_37.77019393484939.png,0,20161116_180803_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180803_0e14__-122.294230786156_37.759337242160946.png,0,20161116_180803_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180803_0e14__-122.32164934889046_37.774045396522915.png,0,20161116_180803_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180803_0e14__-122.32415646123718_37.726876095974376.png,0,20161116_180803_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180803_0e14__-122.33643126926331_37.76666671928033.png,0,20161116_180803_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180803_0e14__-122.33750935807309_37.73744320990945.png,0,20161116_180803_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180803_0e14__-122.33847420291816_37.73615073488808.png,0,20161116_180803_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180803_0e14__-122.34354889445027_37.755241898027386.png,0,20161116_180803_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180803_0e14__-122.34926823517115_37.76714389491161.png,0,20161116_180803_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180803_0e14__-122.36025355281615_37.769069759228096.png,0,20161116_180803_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180803_0e14__-122.39731203265373_37.79443873457055.png,0,20161116_180803_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180803_0e14__-122.44388637557398_37.79058484359662.png,0,20161116_180803_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180803_0e14__-122.48175410397175_37.79846371637093.png,0,20161116_180803_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180803_0e14__-122.49593166657236_37.748015479953914.png,0,20161116_180803_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180803_0e14__-122.51630673753371_37.75150784739819.png,0,20161116_180803_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180804_0e14__-122.27423915570819_37.654600004671.png,0,20161116_180804_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180804_0e14__-122.39854237140472_37.69721100293118.png,0,20161116_180804_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180804_0e14__-122.40539653041276_37.6954341030897.png,0,20161116_180804_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180804_0e14__-122.41837391817491_37.69384940264857.png,0,20161116_180804_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180804_0e14__-122.41908974817444_37.69369069267883.png,0,20161116_180804_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180804_0e14__-122.42363531870653_37.695524661628646.png,0,20161116_180804_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180804_0e14__-122.43510331976242_37.686521828678195.png,0,20161116_180804_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180804_0e14__-122.44662236779887_37.670271409607004.png,0,20161116_180804_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180804_0e14__-122.48298739296371_37.684929808845375.png,0,20161116_180804_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161116_180804_0e14__-122.48511662999387_37.706679141620796.png,0,20161116_180804_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180734_0e30__-122.12619882266284_37.761455821205416.png,0,20161202_180734_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180734_0e30__-122.13331872158157_37.73795736932523.png,0,20161202_180734_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180734_0e30__-122.14901617140781_37.761622800589684.png,0,20161202_180734_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180734_0e30__-122.1577938499121_37.79248327003718.png,0,20161202_180734_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180734_0e30__-122.16246148728032_37.78345849707674.png,0,20161202_180734_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180734_0e30__-122.17253378608017_37.729505526252794.png,0,20161202_180734_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180734_0e30__-122.17439729141968_37.73644063253757.png,0,20161202_180734_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180734_0e30__-122.17839838525943_37.787193931672974.png,0,20161202_180734_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180734_0e30__-122.32676203782164_37.80000532206963.png,0,20161202_180734_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180734_0e30__-122.33559026901894_37.757874196419245.png,0,20161202_180734_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180734_0e30__-122.33973025117105_37.7672260360502.png,0,20161202_180734_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180734_0e30__-122.34698537722498_37.75947913152197.png,0,20161202_180734_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180734_0e30__-122.34752499991899_37.767837278289846.png,0,20161202_180734_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180735_0e30__-122.11262799959924_37.71141320969953.png,0,20161202_180735_0e30,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180735_0e30__-122.15391007538881_37.67875572992192.png,0,20161202_180735_0e30,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180735_0e30__-122.154206664772_37.66461622058391.png,0,20161202_180735_0e30,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180735_0e30__-122.16145369427984_37.67350987718645.png,0,20161202_180735_0e30,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180735_0e30__-122.20756227682108_37.67223336653358.png,0,20161202_180735_0e30,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180735_0e30__-122.32655406293756_37.73654290528392.png,0,20161202_180735_0e30,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180735_0e30__-122.33342895873801_37.74823597436849.png,0,20161202_180735_0e30,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180735_0e30__-122.33778854073893_37.694614133343194.png,0,20161202_180735_0e30,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180735_0e30__-122.34023570171726_37.737161067450586.png,0,20161202_180735_0e30,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161202_180735_0e30__-122.34711439969115_37.756424397409255.png,0,20161202_180735_0e30,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180855_0e30__-122.39601781101955_37.81947041744023.png,0,20161212_180855_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180855_0e30__-122.4059168936673_37.87294991547966.png,0,20161212_180855_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180855_0e30__-122.43722780656731_37.877754446858034.png,0,20161212_180855_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180855_0e30__-122.48033582713121_37.8452353581721.png,0,20161212_180855_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180855_0e30__-122.49173335497093_37.848908346451516.png,0,20161212_180855_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180855_0e30__-122.50293735357504_37.88156528743798.png,0,20161212_180855_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180855_0e30__-122.51663917013924_37.883433955397216.png,0,20161212_180855_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180855_0e30__-122.5394959090726_37.88352558393175.png,0,20161212_180855_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180855_0e30__-122.541658053286_37.9034617474773.png,0,20161212_180855_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180855_0e30__-122.56000238103881_37.89447369732887.png,0,20161212_180855_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180855_0e30__-122.56916760015972_37.890884372471575.png,0,20161212_180855_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180856_0e30__-122.33760196306517_37.75761512696048.png,0,20161212_180856_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180856_0e30__-122.33840022705192_37.76740785160743.png,0,20161212_180856_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180856_0e30__-122.33922969685835_37.766060539560605.png,0,20161212_180856_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180856_0e30__-122.35011620653091_37.74029845554652.png,0,20161212_180856_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180856_0e30__-122.35071583031115_37.780779688722234.png,0,20161212_180856_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180856_0e30__-122.43019018359024_37.808203095072.png,0,20161212_180856_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180856_0e30__-122.46013707314687_37.772111395642796.png,0,20161212_180856_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180856_0e30__-122.54106715836598_37.7731303639885.png,0,20161212_180856_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180858_0e30__-122.44017190665956_37.69119684535745.png,0,20161212_180858_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161212_180858_0e30__-122.60485098967948_37.6998945125572.png,0,20161212_180858_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161217_180919_0e30__-122.42701178908358_37.77847147395918.png,0,20161217_180919_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161217_180919_0e30__-122.4580609636931_37.76252989470461.png,0,20161217_180919_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161217_180919_0e30__-122.46970150638818_37.79224510874861.png,0,20161217_180919_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161217_180919_0e30__-122.48059100732651_37.79424045421139.png,0,20161217_180919_0e30,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161218_180844_0e26__-122.25570705681058_37.844651758189976.png,0,20161218_180844_0e26,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20161218_180844_0e26__-122.28024520871163_37.859891970753665.png,0,20161218_180844_0e26,No-Ship,val
